2020-01-01 00:04:50.582960	5.796972395369546
2020-01-01 00:06:27.443946	5.778272484416741
2020-01-01 00:08:04.304933	5.759572573463936
2020-01-01 00:09:41.165919	5.740872662511131
2020-01-01 00:11:18.026906	5.722172751558326
2020-01-01 00:12:54.887892	5.684772929652716
2020-01-01 00:14:31.748879	5.684772929652716
2020-01-01 00:16:08.609865	5.666073018699911
2020-01-01 00:17:45.470852	5.647373107747106
2020-01-01 00:19:22.331839	5.647373107747106
2020-01-01 00:20:59.192825	5.628673196794301
2020-01-01 00:22:36.053812	5.628673196794301
2020-01-01 00:24:12.914798	5.628673196794301
2020-01-01 00:25:49.775785	5.647373107747106
2020-01-01 00:27:26.636771	5.647373107747106
2020-01-01 00:29:03.497758	5.647373107747106
2020-01-01 00:30:40.358744	5.684772929652716
2020-01-01 00:32:17.219731	5.703472840605521
2020-01-01 00:33:54.080717	5.722172751558326
2020-01-01 00:35:30.941704	5.740872662511131
2020-01-01 00:37:07.802691	5.759572573463936
2020-01-01 00:38:44.663677	5.796972395369546
2020-01-01 00:40:21.524664	5.834372217275156
2020-01-01 00:41:58.385650	5.853072128227961
2020-01-01 00:43:35.246637	5.890471950133571
2020-01-01 00:45:12.107623	5.909171861086376
2020-01-01 00:46:48.968610	5.909171861086376
2020-01-01 00:48:25.829596	5.909171861086376
2020-01-01 00:50:02.690583	5.890471950133571
2020-01-01 00:51:39.551570	5.871772039180766
2020-01-01 00:53:16.412556	5.853072128227961
2020-01-01 00:54:53.273543	5.815672306322351
2020-01-01 00:56:30.134529	5.759572573463936
2020-01-01 00:58:06.995516	5.722172751558326
2020-01-01 00:59:43.856502	5.666073018699911
2020-01-01 01:01:20.717489	5.628673196794301
2020-01-01 01:02:57.578475	5.572573463935886
2020-01-01 01:04:34.439462	5.535173642030276
2020-01-01 01:06:11.300448	5.497773820124666
2020-01-01 01:07:48.161435	5.441674087266251
2020-01-01 01:09:25.022422	5.404274265360641
2020-01-01 01:11:01.883408	5.366874443455031
2020-01-01 01:12:38.744395	5.3107747105966165
2020-01-01 01:14:15.605381	5.273374888691007
2020-01-01 01:15:52.466368	5.273374888691007
2020-01-01 01:17:29.327354	5.235975066785397
2020-01-01 01:19:06.188341	5.198575244879787
2020-01-01 01:20:43.049327	5.179875333926981
2020-01-01 01:22:19.910314	5.161175422974177
2020-01-01 01:23:56.771300	5.142475512021371
2020-01-01 01:25:33.632287	5.123775601068567
2020-01-01 01:27:10.493274	5.105075690115761
2020-01-01 01:28:47.354260	5.086375779162957
2020-01-01 01:30:24.215247	5.086375779162957
2020-01-01 01:32:01.076233	5.086375779162957
2020-01-01 01:33:37.937220	5.067675868210151
2020-01-01 01:35:14.798206	5.086375779162957
2020-01-01 01:36:51.659193	5.086375779162957
2020-01-01 01:38:28.520179	5.086375779162957
2020-01-01 01:40:05.381166	5.105075690115761
2020-01-01 01:41:42.242152	5.123775601068567
2020-01-01 01:43:19.103139	5.123775601068567
2020-01-01 01:44:55.964126	5.142475512021371
2020-01-01 01:46:32.825112	5.161175422974177
2020-01-01 01:48:09.686099	5.161175422974177
2020-01-01 01:49:46.547085	5.161175422974177
2020-01-01 01:51:23.408072	5.179875333926981
2020-01-01 01:53:00.269058	5.179875333926981
2020-01-01 01:54:37.130045	5.198575244879787
2020-01-01 01:56:13.991031	5.198575244879787
2020-01-01 01:57:50.852018	5.198575244879787
2020-01-01 01:59:27.713004	5.198575244879787
2020-01-01 02:01:04.573991	5.198575244879787
2020-01-01 02:02:41.434978	5.198575244879787
2020-01-01 02:04:18.295964	5.179875333926981
2020-01-01 02:05:55.156951	5.161175422974177
2020-01-01 02:07:32.017937	5.142475512021371
2020-01-01 02:09:08.878924	5.123775601068567
2020-01-01 02:10:45.739910	5.086375779162957
2020-01-01 02:12:22.600897	5.048975957257347
2020-01-01 02:13:59.461883	5.030276046304541
2020-01-01 02:15:36.322870	5.011576135351737
2020-01-01 02:17:13.183857	4.974176313446127
2020-01-01 02:18:50.044843	4.955476402493321
2020-01-01 02:20:26.905830	4.936776491540517
2020-01-01 02:22:03.766816	4.899376669634907
2020-01-01 02:23:40.627803	4.899376669634907
2020-01-01 02:25:17.488789	4.861976847729297
2020-01-01 02:26:54.349776	4.861976847729297
2020-01-01 02:28:31.210762	4.824577025823687
2020-01-01 02:30:08.071749	4.824577025823687
2020-01-01 02:31:44.932735	4.805877114870881
2020-01-01 02:33:21.793722	4.805877114870881
2020-01-01 02:34:58.654709	4.787177203918077
2020-01-01 02:36:35.515695	4.787177203918077
2020-01-01 02:38:12.376682	4.787177203918077
2020-01-01 02:39:49.237668	4.787177203918077
2020-01-01 02:41:26.098655	4.787177203918077
2020-01-01 02:43:02.959641	4.787177203918077
2020-01-01 02:44:39.820628	4.787177203918077
2020-01-01 02:46:16.681614	4.787177203918077
2020-01-01 02:47:53.542601	4.787177203918077
2020-01-01 02:49:30.403587	4.787177203918077
2020-01-01 02:51:07.264574	4.787177203918077
2020-01-01 02:52:44.125561	4.787177203918077
2020-01-01 02:54:20.986547	4.805877114870881
2020-01-01 02:55:57.847534	4.805877114870881
2020-01-01 02:57:34.708520	4.824577025823687
2020-01-01 02:59:11.569507	4.824577025823687
2020-01-01 03:00:48.430493	4.843276936776491
2020-01-01 03:02:25.291480	4.861976847729297
2020-01-01 03:04:02.152466	4.880676758682101
2020-01-01 03:05:39.013453	4.899376669634907
2020-01-01 03:07:15.874439	4.918076580587711
2020-01-01 03:08:52.735426	4.936776491540517
2020-01-01 03:10:29.596413	4.974176313446127
2020-01-01 03:12:06.457399	5.011576135351737
2020-01-01 03:13:43.318386	5.030276046304541
2020-01-01 03:15:20.179372	5.048975957257347
2020-01-01 03:16:57.040359	5.086375779162957
2020-01-01 03:18:33.901345	5.105075690115761
2020-01-01 03:20:10.762332	5.142475512021371
2020-01-01 03:21:47.623318	5.161175422974177
2020-01-01 03:23:24.484305	5.198575244879787
2020-01-01 03:25:01.345291	5.198575244879787
2020-01-01 03:26:38.206278	5.235975066785397
2020-01-01 03:28:15.067265	5.273374888691007
2020-01-01 03:29:51.928251	5.273374888691007
2020-01-01 03:31:28.789238	5.292074799643811
2020-01-01 03:33:05.650224	5.3107747105966165
2020-01-01 03:34:42.511211	5.3107747105966165
2020-01-01 03:36:19.372197	5.3107747105966165
2020-01-01 03:37:56.233184	5.273374888691007
2020-01-01 03:39:33.094170	5.273374888691007
2020-01-01 03:41:09.955157	5.254674977738201
2020-01-01 03:42:46.816143	5.235975066785397
2020-01-01 03:44:23.677130	5.217275155832591
2020-01-01 03:46:00.538117	5.198575244879787
2020-01-01 03:47:37.399103	5.198575244879787
2020-01-01 03:49:14.260090	5.179875333926981
2020-01-01 03:50:51.121076	5.161175422974177
2020-01-01 03:52:27.982063	5.161175422974177
2020-01-01 03:54:04.843049	5.142475512021371
2020-01-01 03:55:41.704036	5.142475512021371
2020-01-01 03:57:18.565022	5.123775601068567
2020-01-01 03:58:55.426009	5.123775601068567
2020-01-01 04:00:32.286996	5.123775601068567
2020-01-01 04:02:09.147982	5.105075690115761
2020-01-01 04:03:46.008969	5.086375779162957
2020-01-01 04:05:22.869955	5.067675868210151
2020-01-01 04:06:59.730942	5.048975957257347
2020-01-01 04:08:36.591928	5.030276046304541
2020-01-01 04:10:13.452915	5.011576135351737
2020-01-01 04:11:50.313901	4.974176313446127
2020-01-01 04:13:27.174888	4.974176313446127
2020-01-01 04:15:04.035874	4.936776491540517
2020-01-01 04:16:40.896861	4.918076580587711
2020-01-01 04:18:17.757848	4.899376669634907
2020-01-01 04:19:54.618834	4.861976847729297
2020-01-01 04:21:31.479821	4.843276936776491
2020-01-01 04:23:08.340807	4.824577025823687
2020-01-01 04:24:45.201794	4.787177203918077
2020-01-01 04:26:22.062780	4.7684772929652715
2020-01-01 04:27:58.923767	4.749777382012467
2020-01-01 04:29:35.784753	4.749777382012467
2020-01-01 04:31:12.645740	4.712377560106857
2020-01-01 04:32:49.506726	4.712377560106857
2020-01-01 04:34:26.367713	4.712377560106857
2020-01-01 04:36:03.228700	4.7310774710596615
2020-01-01 04:37:40.089686	4.749777382012467
2020-01-01 04:39:16.950673	4.787177203918077
2020-01-01 04:40:53.811659	4.824577025823687
2020-01-01 04:42:30.672646	4.843276936776491
2020-01-01 04:44:07.533632	4.861976847729297
2020-01-01 04:45:44.394619	4.880676758682101
2020-01-01 04:47:21.255605	4.899376669634907
2020-01-01 04:48:58.116592	4.936776491540517
2020-01-01 04:50:34.977578	4.936776491540517
2020-01-01 04:52:11.838565	4.936776491540517
2020-01-01 04:53:48.699552	4.955476402493321
2020-01-01 04:55:25.560538	4.974176313446127
2020-01-01 04:57:02.421525	4.974176313446127
2020-01-01 04:58:39.282511	4.974176313446127
2020-01-01 05:00:16.143498	4.974176313446127
2020-01-01 05:01:53.004484	4.974176313446127
2020-01-01 05:03:29.865471	4.974176313446127
2020-01-01 05:05:06.726457	4.936776491540517
2020-01-01 05:06:43.587444	4.936776491540517
2020-01-01 05:08:20.448430	4.899376669634907
2020-01-01 05:09:57.309417	4.880676758682101
2020-01-01 05:11:34.170404	4.861976847729297
2020-01-01 05:13:11.031390	4.824577025823687
2020-01-01 05:14:47.892377	4.787177203918077
2020-01-01 05:16:24.753363	4.787177203918077
2020-01-01 05:18:01.614350	4.787177203918077
2020-01-01 05:19:38.475336	4.805877114870881
2020-01-01 05:21:15.336323	4.824577025823687
2020-01-01 05:22:52.197309	4.861976847729297
2020-01-01 05:24:29.058296	4.880676758682101
2020-01-01 05:26:05.919283	4.936776491540517
2020-01-01 05:27:42.780269	4.974176313446127
2020-01-01 05:29:19.641256	5.030276046304541
2020-01-01 05:30:56.502242	5.086375779162957
2020-01-01 05:32:33.363229	5.161175422974177
2020-01-01 05:34:10.224215	5.217275155832591
2020-01-01 05:35:47.085202	5.273374888691007
2020-01-01 05:37:23.946188	5.329474621549421
2020-01-01 05:39:00.807175	5.3855743544078365
2020-01-01 05:40:37.668161	5.4603739982190564
2020-01-01 05:42:14.529148	5.535173642030276
2020-01-01 05:43:51.390135	5.609973285841496
2020-01-01 05:45:28.251121	5.647373107747106
2020-01-01 05:47:05.112108	5.684772929652716
2020-01-01 05:48:41.973094	5.722172751558326
2020-01-01 05:50:18.834081	5.759572573463936
2020-01-01 05:51:55.695067	5.796972395369546
2020-01-01 05:53:32.556054	5.815672306322351
2020-01-01 05:55:09.417040	5.834372217275156
2020-01-01 05:56:46.278027	5.834372217275156
2020-01-01 05:58:23.139013	5.834372217275156
2020-01-01 06:00:00	5.815672306322351
2020-01-01 06:01:36.860987	5.796972395369546
2020-01-01 06:03:13.721973	5.759572573463936
2020-01-01 06:04:50.582960	5.722172751558326
2020-01-01 06:06:27.443946	5.684772929652716
2020-01-01 06:08:04.304933	5.666073018699911
2020-01-01 06:09:41.165919	5.609973285841496
2020-01-01 06:11:18.026906	5.572573463935886
2020-01-01 06:12:54.887892	5.516473731077471
2020-01-01 06:14:31.748879	5.479073909171861
2020-01-01 06:16:08.609865	5.441674087266251
2020-01-01 06:17:45.470852	5.4229741763134465
2020-01-01 06:19:22.331839	5.3855743544078365
2020-01-01 06:20:59.192825	5.3481745325022265
2020-01-01 06:22:36.053812	5.3107747105966165
2020-01-01 06:24:12.914798	5.292074799643811
2020-01-01 06:25:49.775785	5.273374888691007
2020-01-01 06:27:26.636771	5.273374888691007
2020-01-01 06:29:03.497758	5.273374888691007
2020-01-01 06:30:40.358744	5.235975066785397
2020-01-01 06:32:17.219731	5.254674977738201
2020-01-01 06:33:54.080717	5.273374888691007
2020-01-01 06:35:30.941704	5.273374888691007
2020-01-01 06:37:07.802691	5.273374888691007
2020-01-01 06:38:44.663677	5.3107747105966165
2020-01-01 06:40:21.524664	5.329474621549421
2020-01-01 06:41:58.385650	5.3481745325022265
2020-01-01 06:43:35.246637	5.3855743544078365
2020-01-01 06:45:12.107623	5.3855743544078365
2020-01-01 06:46:48.968610	5.4229741763134465
2020-01-01 06:48:25.829596	5.441674087266251
2020-01-01 06:50:02.690583	5.4603739982190564
2020-01-01 06:51:39.551570	5.479073909171861
2020-01-01 06:53:16.412556	5.497773820124666
2020-01-01 06:54:53.273543	5.516473731077471
2020-01-01 06:56:30.134529	5.535173642030276
2020-01-01 06:58:06.995516	5.553873552983081
2020-01-01 06:59:43.856502	5.572573463935886
2020-01-01 07:01:20.717489	5.591273374888691
2020-01-01 07:02:57.578475	5.609973285841496
2020-01-01 07:04:34.439462	5.628673196794301
2020-01-01 07:06:11.300448	5.647373107747106
2020-01-01 07:07:48.161435	5.647373107747106
2020-01-01 07:09:25.022422	5.684772929652716
2020-01-01 07:11:01.883408	5.684772929652716
2020-01-01 07:12:38.744395	5.722172751558326
2020-01-01 07:14:15.605381	5.740872662511131
2020-01-01 07:15:52.466368	5.796972395369546
2020-01-01 07:17:29.327354	5.834372217275156
2020-01-01 07:19:06.188341	5.871772039180766
2020-01-01 07:20:43.049327	5.909171861086376
2020-01-01 07:22:19.910314	5.946571682991986
2020-01-01 07:23:56.771300	5.983971504897596
2020-01-01 07:25:33.632287	6.058771148708816
2020-01-01 07:27:10.493274	6.114870881567231
2020-01-01 07:28:47.354260	6.1896705253784505
2020-01-01 07:30:24.215247	6.245770258236866
2020-01-01 07:32:01.076233	6.320569902048086
2020-01-01 07:33:37.937220	6.395369545859306
2020-01-01 07:35:14.798206	6.45146927871772
2020-01-01 07:36:51.659193	6.507569011576136
2020-01-01 07:38:28.520179	6.582368655387356
2020-01-01 07:40:05.381166	6.657168299198576
2020-01-01 07:41:42.242152	6.731967943009796
2020-01-01 07:43:19.103139	6.769367764915406
2020-01-01 07:44:55.964126	6.806767586821016
2020-01-01 07:46:32.825112	6.8441674087266255
2020-01-01 07:48:09.686099	6.8815672306322355
2020-01-01 07:49:46.547085	6.8815672306322355
2020-01-01 07:51:23.408072	6.90026714158504
2020-01-01 07:53:00.269058	6.8815672306322355
2020-01-01 07:54:37.130045	6.86286731967943
2020-01-01 07:56:13.991031	6.82546749777382
2020-01-01 07:57:50.852018	6.78806767586821
2020-01-01 07:59:27.713004	6.7506678539626
2020-01-01 08:01:04.573991	6.731967943009796
2020-01-01 08:02:41.434978	6.694568121104186
2020-01-01 08:04:18.295964	6.657168299198576
2020-01-01 08:05:55.156951	6.619768477292966
2020-01-01 08:07:32.017937	6.582368655387356
2020-01-01 08:09:08.878924	6.544968833481746
2020-01-01 08:10:45.739910	6.507569011576136
2020-01-01 08:12:22.600897	6.470169189670526
2020-01-01 08:13:59.461883	6.432769367764916
2020-01-01 08:15:36.322870	6.41406945681211
2020-01-01 08:17:13.183857	6.395369545859306
2020-01-01 08:18:50.044843	6.357969723953696
2020-01-01 08:20:26.905830	6.320569902048086
2020-01-01 08:22:03.766816	6.3018699910952805
2020-01-01 08:23:40.627803	6.283170080142476
2020-01-01 08:25:17.488789	6.2644701691896705
2020-01-01 08:26:54.349776	6.245770258236866
2020-01-01 08:28:31.210762	6.2270703472840605
2020-01-01 08:30:08.071749	6.208370436331256
2020-01-01 08:31:44.932735	6.1896705253784505
2020-01-01 08:33:21.793722	6.170970614425646
2020-01-01 08:34:58.654709	6.133570792520036
2020-01-01 08:36:35.515695	6.133570792520036
2020-01-01 08:38:12.376682	6.096170970614426
2020-01-01 08:39:49.237668	6.077471059661621
2020-01-01 08:41:26.098655	6.058771148708816
2020-01-01 08:43:02.959641	6.021371326803206
2020-01-01 08:44:39.820628	5.909171861086376
2020-01-01 08:46:16.681614	5.815672306322351
2020-01-01 08:47:53.542601	5.722172751558326
2020-01-01 08:49:30.403587	5.609973285841496
2020-01-01 08:51:07.264574	5.516473731077471
2020-01-01 08:52:44.125561	5.4229741763134465
2020-01-01 08:54:20.986547	5.3107747105966165
2020-01-01 08:55:57.847534	5.179875333926981
2020-01-01 08:57:34.708520	5.011576135351737
2020-01-01 08:59:11.569507	4.861976847729297
2020-01-01 09:00:48.430493	4.712377560106857
2020-01-01 09:02:25.291480	4.581478183437222
2020-01-01 09:04:02.152466	4.450578806767587
2020-01-01 09:05:39.013453	4.300979519145147
2020-01-01 09:07:15.874439	4.151380231522707
2020-01-01 09:08:52.735426	4.001780943900267
2020-01-01 09:10:29.596413	3.889581478183437
2020-01-01 09:12:06.457399	3.814781834372217
2020-01-01 09:13:43.318386	3.777382012466607
2020-01-01 09:15:20.179372	3.777382012466607
2020-01-01 09:16:57.040359	3.777382012466607
2020-01-01 09:18:33.901345	3.852181656277827
2020-01-01 09:20:10.762332	4.020480854853072
2020-01-01 09:21:47.623318	4.188780053428317
2020-01-01 09:23:24.484305	4.338379341050757
2020-01-01 09:25:01.345291	4.544078361531612
2020-01-01 09:26:38.206278	4.861976847729297
2020-01-01 09:28:15.067265	5.067675868210151
2020-01-01 09:29:51.928251	5.235975066785397
2020-01-01 09:31:28.789238	5.3855743544078365
2020-01-01 09:33:05.650224	5.535173642030276
2020-01-01 09:34:42.511211	5.684772929652716
2020-01-01 09:36:19.372197	5.703472840605521
2020-01-01 09:37:56.233184	5.722172751558326
2020-01-01 09:39:33.094170	5.684772929652716
2020-01-01 09:41:09.955157	5.647373107747106
2020-01-01 09:42:46.816143	5.572573463935886
2020-01-01 09:44:23.677130	5.497773820124666
2020-01-01 09:46:00.538117	5.4229741763134465
2020-01-01 09:47:37.399103	5.366874443455031
2020-01-01 09:49:14.260090	5.3107747105966165
2020-01-01 09:50:51.121076	5.273374888691007
2020-01-01 09:52:27.982063	5.273374888691007
2020-01-01 09:54:04.843049	5.273374888691007
2020-01-01 09:55:41.704036	5.3107747105966165
2020-01-01 09:57:18.565022	5.329474621549421
2020-01-01 09:58:55.426009	5.3855743544078365
2020-01-01 10:00:32.286996	5.4229741763134465
2020-01-01 10:02:09.147982	5.4603739982190564
2020-01-01 10:03:46.008969	5.497773820124666
2020-01-01 10:05:22.869955	5.535173642030276
2020-01-01 10:06:59.730942	5.572573463935886
2020-01-01 10:08:36.591928	5.609973285841496
2020-01-01 10:10:13.452915	5.647373107747106
2020-01-01 10:11:50.313901	5.684772929652716
2020-01-01 10:13:27.174888	5.722172751558326
2020-01-01 10:15:04.035874	5.740872662511131
2020-01-01 10:16:40.896861	5.759572573463936
2020-01-01 10:18:17.757848	5.759572573463936
2020-01-01 10:19:54.618834	5.759572573463936
2020-01-01 10:21:31.479821	5.759572573463936
2020-01-01 10:23:08.340807	5.759572573463936
2020-01-01 10:24:45.201794	5.722172751558326
2020-01-01 10:26:22.062780	5.684772929652716
2020-01-01 10:27:58.923767	5.647373107747106
2020-01-01 10:29:35.784753	5.647373107747106
2020-01-01 10:31:12.645740	5.609973285841496
2020-01-01 10:32:49.506726	5.609973285841496
2020-01-01 10:34:26.367713	5.609973285841496
